times,population,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
332.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
333.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
334.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
335.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
336.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
339.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
340.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
341.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
342.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
343.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
346.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
347.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
348.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
349.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
350.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
353.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
354.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
355.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
362.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
364.0,0.9011175232771182,0.8248040865955549,0.9638885486225053,0.8137131882151639,0.9504012434246101,0.7649980292687165,0.8020005005500803,0.8036595750698167,0.986272346060472,0.7651496822160355,0.808875119318139,0.9635686207262737,0.8102089694521565,0.7561469513174053,0.9745025792188647,0.7948678733479986,0.9635530221861395,0.9698783362274365,0.7939582418999894
